DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2021-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2022-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-01,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-02,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-03,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-09,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-10,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-11,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2023-12,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2024-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-04,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-05,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-06,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-07,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Geothermal,Percentage,Poland,2025-08,0.000,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2008-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2009-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-01,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-02,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-03,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-04,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-05,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-06,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-07,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-08,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-09,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-10,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-11,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2010-12,0,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-01,162,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-02,250,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-03,246,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-04,218,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-05,156,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-06,154,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-07,155,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-08,189,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-09,201,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-10,252,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-11,199,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2011-12,456,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-01,420,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-02,361,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-03,429,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-04,310,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-05,258,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-06,232,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-07,238,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-08,254,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-09,363,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-10,408,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-11,441,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2012-12,510,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-01,489,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-02,340,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-03,571,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-04,410,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-05,358,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-06,301,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-07,314,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-08,308,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-09,445,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-10,625,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-11,658,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2013-12,988,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-01,928,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-02,737,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-03,699,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-04,483,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-05,612,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-06,420,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-07,434,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-08,466,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-09,489,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-10,541,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-11,575,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2014-12,1065,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-01,1191,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-02,711,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-03,921,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-04,951,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-05,627,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-06,456,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-07,722,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-08,604,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-09,732,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-10,726,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-11,1234,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2015-12,1687,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-01,1196,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-02,1439,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-03,810,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-04,901,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-05,739,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-06,615,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-07,720,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-08,712,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-09,637,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-10,1209,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-11,1390,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2016-12,1658,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-01,1156.093,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-02,1266.168,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-03,1201.023,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-04,1325.603,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-05,912.670,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-06,1104.115,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-07,748.915,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-08,806.095,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-09,1108.633,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-10,1744.727,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-11,1309.571,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2017-12,1848.555,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-01,1711.773,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-02,594.638,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-03,1108.090,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-04,1275.428,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-05,797.923,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-06,748.039,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-07,674.737,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-08,682.360,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-09,985.419,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-10,1440.952,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-11,1010.325,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2018-12,1457.661,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-01,1541.634,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-02,1514.338,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-03,1775.231,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-04,1230.862,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-05,1002.763,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-06,743.886,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-07,893.691,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-08,588.167,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-09,1176.146,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-10,1149.931,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-11,1326.235,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2019-12,1760.090,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-01,1863.674,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-02,2139.094,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-03,1473.405,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-04,1218.739,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-05,1118.020,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-06,733.992,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-07,858.783,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-08,682.638,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-09,907.871,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-10,1304.337,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-11,1260.882,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2020-12,1692.407,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2021-01,1253.160,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2021-02,1289.368,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2021-03,1417.700,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2021-04,1390.181,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Poland,2021-05,1404.014,,
