DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-03,4080.673,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-04,3750.548,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-05,4377.632,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-06,4164.300,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-07,4106.914,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-08,4255.594,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-09,3735.362,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-10,3851.451,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-11,3812.389,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2019-12,3759.848,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-01,4088.648,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-02,3534.123,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-03,3161.458,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-04,3347.512,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-05,3984.108,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-06,4047.275,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-07,3714.026,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-08,3997.503,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-09,3890.520,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-10,3754.988,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-11,3702.520,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2020-12,3633.073,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-01,4488.095,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-02,3892.235,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-03,3676.357,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-04,4555.755,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-05,3921.064,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-06,4314.476,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-07,4531.923,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-08,4783.022,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-09,4370.993,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-10,3866.708,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-11,4315.846,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2021-12,5514.058,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-01,5115.644,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-02,3926.039,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-03,4895.461,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-04,4268.960,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-05,4608.573,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-06,4367.621,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-07,4503.481,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-08,4894.840,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-09,4555.851,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-10,4496.588,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-11,4433.206,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2022-12,4321.512,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-01,4025.439,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-02,4025.438,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-03,3330.009,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-04,3012.381,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-05,3088.039,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-06,3072.981,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-07,3002.032,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-08,3212.384,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-09,3248.921,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-10,3315.942,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-11,3644.602,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2023-12,3619.880,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-01,3669.113,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-02,3102.707,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-03,3354.840,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-04,2888.981,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-05,3157.572,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-06,3670.928,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-07,3512.427,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-08,3585.243,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-09,3321.573,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-10,3561.181,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-11,3368.114,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2024-12,3774.948,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-01,3774.948,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-02,3767.202,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-03,3307.419,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-04,2654.854,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-05,2670.739,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-06,2514.557,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-07,3296.570,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Brown coal,Thousand tonnes,Poland,2025-08,2771.996,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2008-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2009-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2009-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Transformation input - electricity and heat generation - main activity producers,Peat,Thousand tonnes,Poland,2009-03,0.000,,
